qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
KID67503.1	3385.7879429	22.9442547376	31	327	1.96050984351	0.0305062407977	0.00131793658471	Chromatin structure-remodeling complex subunit rsc9	
KID67504.1	146.324132129	28.5784577918	38	214680	0.657144457521	0.0162543352485	3.49378619961e-07	Short-chain dehydrogenase reductase SDR	
KID67505.1	191.799182533	68.3015467661	97	311935	0.950029012563	0.534545333394	1.56425424062e-05	Non-specific serine/threonine protein kinase	
KID67505.1	655.435153315	1.3841972194	2	11	0.91843155428	0.12499900711	0.000400959280137	Serine/threonine-protein kinase MST20	
KID67506.1	786.817168945	27.5339471048	37	7234	0.915199184181	0.0197529575749	0.000162454409377	Heterogeneous nuclear ribonucleoprotein K	SCPA
KID67507.1	892.609744429	29.3619197246	42	6351	0.994929855685	0.0903505395022	8.59887035461e-06	3-keto-steroid reductase	KSRA
KID67508.1	110.834334224	36.6504320124	51	499440	0.657380082863	0.0434830925905	1.55050366197e-05	Cell surface receptor/MFS transporter	MFSA
KID67509.1	2431.23137903	37.3880261473	50	1025	1.57599930601	0.0254229498908	0.00162954762871	Ubiquinol-cytochrome c reductase complex subunit	QCRA
KID67510.1	2163.04023716	9.30416017801	12	163	1.72409046562	0.507294945495	0.000402481940228	Ww domain-binding	WWBA
KID67510.1	1597.27284946	2.28314646883	3	18	1.24975436108	0.0393304673922	3.67883896664e-06	WW-domain ligand protein	WWBA
KID67510.1	0	6.56915404875	1	1	0.59	0.0	0.0	WW-domain-binding protein	WWBA
KID67511.1	5238.11763648	6.2435344167	9	10	2.78912452164	0.19599415556	2.8230138968e-05	Menaquinone methyltransferase	DLPA
KID67511.1	2449.08032918	6.90800727318	10	56	1.58680185099	0.0323551142199	0.00107543896867	Menaquinone methyltransferase related to dlpA protein	DLPA
KID67511.1	160.521672161	6.92915940681	9	13107	0.761396285791	0.202239370486	3.7528463743e-05	Demethylmenaquinone methyltransferase	DLPA
KID67511.1	122.310941534	4.06520368557	6	7770	0.660899970775	0.0414633579177	7.2324015206e-07	4-hydroxy-4-methyl-2-oxoglutarate aldolase	DLPA
KID67512.1	3724.65220223	13.7489592447	20	127	2.14750456248	0.127217753377	0.0109136148982	GTPase binding protein Rid1	
KID67512.1	767.427992168	0.794914295286	1	6	0.9109966667	0.0264627668221	1.01708425532e-05	Diaphanous GTPase-binding domain protein	
KID67512.1	517.741067499	2.17180653444	3	164	0.830185902863	0.0624329490706	6.42810286441e-07	Armadillo-type fold protein	
KID67512.1	201.016952937	1.93104303637	3	860	0.670406781175	0.0	0.0	Armadillo-type protein	
KID67513.1	527.708556853	43.5604128309	59	25643	0.837347774185	0.0684092124625	0.000373441936419	Intradiol ring-cleavage dioxygenase	DIOA
KID67514.1	2977.764761	48.152634944	65	888	1.91562843833	0.253814885118	3.22410059073e-05	Carboxy--muconate cyclase	CMCA
KID67515.1	271.978198084	12.7237161995	18	29402	0.703603256024	0.00907917219217	7.76423551241e-07	D-3-phosphoglycerate dehydrogenase	
KID67516.1	648.565950163	70.8673729175	98	28206	1.11321423957	0.497712463517	1.26918234541e-05	D-3-phosphoglycerate dehydrogenase	
KID67517.1	534.840314997	49.2537538802	69	28155	1.05816393612	0.479658316902	0.000445108301533	Lactoylglutathione lyase	
KID67517.1	54.9855933634	0.706583010099	1	548	0.615430079233	0.00648271960843	2.47651711856e-08	Glyoxalase I	
KID67520.1	3826.93235929	21.6533503959	32	262	2.40405682536	0.534497472408	1.10633909365e-05	Pheromone-regulated membrane protein 6	YJR054W
KID67521.1	217.20516381	61.8677641192	93	237674	0.693305432131	0.0309874670315	4.53994970207e-07	Oxidoreductase FAD-binding domain-containing	
KID67522.1	498.741468139	43.8496438046	63	23428	0.861312578866	0.135499963119	5.05578508998e-05	Fatty acid desaturase	
KID67522.1	229.497790048	13.6856476081	21	10774	0.698527194967	0.0315618862739	1.39611215387e-05	Cytochrome b5 heme-binding domain-containing protein (Fragment)	
KID67522.1	4.64778922335	0.660105525747	1	56280	0.591859115689	0.0	0.0	Ig-like domain-containing protein	
KID67523.1	1.08130184089e-09	0.732329831267	1	3989	0.590869843836	0.0016412128427	5.14222678355e-08	Glycoside hydrolase family 92 protein	
KID67524.1	329.764293341	2.72596247868	4	4416	0.904137904519	0.343834086104	6.07738439691e-06	C6 transcription factor	
KID67525.1	244.090477112	5.30039112145	7	13979	0.688541817312	0.00170872900793	4.66867966241e-09	Endonuclease exonuclease phosphatase family	
KID67526.1	1618.87871075	66.2492584138	98	4483	1.45958974156	0.418932628707	0.000198202247139	Nicotinamide-nucleotide adenylyltransferase	
KID67526.1	339.527396352	0.656224757763	1	7	0.726764132147	0.00179843851215	5.97471985862e-08	Nicotinamide mononucleotide adenylyl transferase	
KID67527.1	1915.30220395	2.12007685449	4	18	1.37715113223	0.0396796996451	4.9203059774e-07	Related to Zn(II)Cys6 transcriptional activator	
KID67527.1	419.474904835	3.03696223882	4	770	0.872637438638	0.216681821293	0.000305570925384	Transcription factor, fungi	
KID67527.1	170.686326276	0.731770501286	1	270	0.680235442879	0.0414356808338	7.63566687168e-08	Zn(2)-Cys(6) zinc finger domain protein	
KID67527.1	181.957726377	1.98214069966	3	1743	0.678121935544	0.0289412037755	3.49592003695e-07	Fungal specific transcription factor	
KID67527.1	52.5415288375	4.17302338887	8	92304	0.611016611535	0.0	0.0	Zn(2)-C6 fungal-type domain-containing protein (Fragment)	
KID67528.1	162.406608786	29.8427381263	47	213177	0.702431753139	0.0895642974598	1.59856727863e-06	Dehydrogenase with different specificitie	
KID67529.1	159.865137341	53.6128205919	82	386695	0.710274819455	0.10628044707	6.37857328125e-06	Demethylrebeccamycin-D-glucose O-methyltransferase	
KID67530.1	1692.83503934	4.57794156711	6	250	1.50560957772	0.449938281765	0.00041363237169	78 Kda glucose-regulated protein, partial [Metarhizium anisopliae ARSEF 549]	
KID67531.1	1403.08464037	48.8816841572	65	4003	1.16526744212	0.026473980655	0.000118811182961	ER-localized chaperone BiP homeolog p	
KID67532.1	593.638596295	25.7405224065	40	6855	0.870322074036	0.0808800731291	9.83795997927e-06	Elongation factor tu gtp binding domain	
KID67532.1	430.006759767	25.9361292175	41	13262	0.811153862413	0.0927377210356	8.3178484431e-06	Tr-type G domain-containing protein	
KID67533.1	2749.46064542	55.4923237995	71	1139	1.7476734107	0.109223831718	2.60859373179e-05	T-complex protein 1 subunit epsilon	
KID67534.1	465.125302406	10.3403830051	16	3449	0.835109239957	0.111432049711	6.63240284021e-06	C6 transcription factor	
KID67534.1	258.429894853	1.62519670509	3	276	0.701933238504	0.0161533367436	6.04429986715e-07	Sterol uptake control protein 2	
KID67534.1	151.92547337	1.25608779826	2	477	0.654400679353	0.00684998000377	3.01336181452e-08	Zinc finger protein 1	
KID67534.1	141.180323995	15.9525548027	29	88937	0.646472129598	0.0	0.0	Zn(2)-C6 fungal-type domain-containing protein	
KID67535.1	713.777068584	3.90057652417	6	1079	0.936456409495	0.114985528083	0.000162608864254	RTA1 domain containing protein (7-aminocholesterol resistance protein)	
KID67536.1	541.12930448	3.87850370636	6	1869	0.847211626837	0.0769054711652	2.66351727294e-07	RNA ligase	
KID67537.1	2268.22280912	64.1494903464	93	2186	1.51508394568	0.0335722210364	7.72439331454e-05	CHY zinc finger domain	
KID67539.1	696.923305059	5.91374290518	8	1505	0.897976805677	0.0551056872205	7.3471317714e-05	Heterokaryon incompatibility	
KID67539.1	44.052263033	1.4128306437	2	21461	0.608186426539	0.00106701858267	7.38574501744e-08	HET domain-containing protein	
KID67540.1	2359.2510726	3.74479016859	5	108	1.55249282644	0.0354538067138	9.39920644585e-05	DUF1752 domain-containing protein (Fragment)	
KID67541.1	311.182281149	70.9708902744	99	123589	0.744149005565	0.0559923111367	8.41012779479e-06	Long-chain acyl-CoA synthetases & Acyl-protein synthetase	
KID67542.1	371.95937751	20.5706616577	31	26435	0.758730755962	0.0376357873941	1.88195617049e-06	Ubiquitin carboxyl-terminal hydrolase	
KID67543.1	3858.65875454	69.9980176396	99	805	2.27083893377	0.259161139932	0.0010013893183	Vacuolar protein sorting-associated protein 27	
KID67544.1	367.753816923	28.2447857262	42	37267	0.775581818234	0.0726038491258	1.25713902481e-05	Phosphoglycerate mutase	
KID67546.1	513.654107873	48.2919879689	69	31572	0.869285608367	0.139290116021	1.01863534755e-05	Glycerol kinase	
KID67547.1	801.718107532	52.9336431887	69	13014	1.06965987039	0.299853211289	0.00252126950602	Nucleotide-diphospho-sugar transferase	MPG1
KID67548.1	4766.3757296	6.97156014984	9	48	2.49929519559	0.00517904788722	4.18378995064e-07	Double strand rna binding from dead end 1 domain-containing	
KID67549.1	7363.97975331	7.11373408663	9	17	3.53988435375	0.00807913308506	0.000525594663937	CaaX farnesyltransferase beta subunit Ram1	
KID67549.1	74.1435814499	1.40600091591	2	6547	0.625915527139	0.0118077002265	6.71968617667e-07	Prenyltransferase	
KID67550.1	1365.04051076	13.1658878819	18	1165	1.15559682619	0.0369444257727	3.81135283281e-06	C6 finger domain-containing	
KID67551.1	1410.15240506	47.1588450522	58	3537	1.27300795634	0.2243075145	0.00320058164188	Ubiquitin supergroup	
KID67552.1	679.346464313	11.8174525054	19	4899	0.865506910827	0.00710693249263	8.25440408252e-05	RING and UBP finger domain	
KID67553.1	220.998970344	67.9480660782	94	232443	0.74907047107	0.133333202435	0.000214282111463	Glycerol-3-phosphate O-acyltransferase	
KID67554.1	3476.27964587	19.5386072636	28	279	1.98688115931	0.0120156505732	5.0307836943e-05	Actin patches distal protein 1	
KID67558.1	2116.9240519	7.27134236939	11	33	1.48100331708	0.0831182014648	0.00905247738726	Chromatin-associated protein swi6	
KID67558.1	1779.45278921	6.11217789792	8	33	1.3223092964	0.0387247179155	0.000204011287639	Heterochromatin protein one	
KID67558.1	909.290289533	50.5253369172	77	8635	1.10865921007	0.292271835661	0.00195106797034	Chromo domain-containing	
KID67558.1	425.656171954	0.804846666929	1	10	0.762613976945	0.0044367880403	5.25092422623e-07	Chromatin organization modifier (Chromo) domain protein	
KID67559.1	1050.94716262	38.053389421	61	6609	1.12757795149	0.221028751066	0.00269241860274	Carboxyl-terminal proteinase	
KID67561.1	814.379440397	49.8536798043	69	12593	0.934202119564	0.0348115227946	1.18161873793e-05	Cytochrome c oxidase assembly	
KID67562.1	4176.86540215	19.2800391806	28	194	2.26660766514	0.0110584251443	2.69476128612e-05	Small nucleolar ribonucleoprotein complex subunit Utp14, putatrive	
KID67563.1	2355.92488948	70.3413939299	98	2138	1.60071371234	0.128946908602	9.47492353252e-05	Vacuolar calcium ion transporter	
KID67564.1	428.866747094	39.916679502	59	38641	0.78380806688	0.0419872518296	0.000406228633548	Nicotinamide N-methyltransferase	
KID67565.1	1398.1249224	9.23778864129	15	348	1.17457569779	0.0477526886598	0.000840192118261	Stn1 domain-containing protein (Fragment)	
KID67565.1	1165.45271554	9.74217544721	16	557	1.1116509119	0.104658992357	2.79868186974e-05	OB-fold nucleic acid binding domain	
KID67565.1	343.68608583	1.40386512238	2	133	0.748293823836	0.0392816465584	5.84142572265e-06	Glycoside hydrolase family 81 protein	
KID67565.1	45.8746479082	3.14414795555	4	37285	0.649275784556	0.0772187112576	4.21333148838e-07	Glycosyl hydrolase	
KID67566.1	431.394980802	63.6603421852	90	58518	0.803412718421	0.0770835662774	2.17986649654e-05	Heat shock protein DnaJ	
KID67567.1	1040.95622753	66.3372145845	95	10607	1.08789289548	0.153790008694	8.49930741026e-05	Cytidine and deoxycytidylate deaminase zinc-binding domain containing	
KID67568.1	1590.75502945	5.47479773863	7	126	1.30574940915	0.14989770393	8.071414827e-05	Immunoglobulin I-set domain-containing protein (Fragment)	
KID67568.1	167.836324991	9.97382012646	15	37540	0.76907878132	0.21120473014	0.000287217462604	Glycoside hydrolase	
KID67568.1	22.7428206282	0.669371490123	1	9182	0.610760908222	0.0220071295169	6.63486866218e-08	CMP/dCMP-type deaminase domain-containing protein	
KID67569.1	349.889830455	46.7047761848	69	68106	0.784842257302	0.103558827744	7.3207875542e-06	NAD(P)-binding domain	
KID67570.1	825.582730193	67.1394045214	99	17351	1.0154055105	0.179544226896	0.000698908499388	Purple acid phosphatase	APHA
KID67570.1	71.0405808659	0.744421909414	1	288	0.678065155384	0.112544738892	1.05712228148e-05	Acid phosphatase AphA	APHA
KID67571.1	350.196235441	59.931785901	86	84812	0.751794886961	0.040974255679	1.86373856719e-06	Zinc finger domain-containing RING-type	
KID67573.1	752.530778192	54.6628670126	95	20021	0.995223959163	0.196576901377	0.00129450781269	Kynurenine formamidase	
KID67574.1	119.62732156	42.0842502511	59	497096	0.690065719268	0.0985184112589	1.63385759061e-06	Short-chain dehydrogenase	
KID67575.1	139.423581575	45.6810894279	62	385513	0.742809691399	0.183094183194	1.70838227618e-05	Camp-dependent protein kinase	
KID67576.1	524.136771122	59.1065313458	87	38327	0.865229118549	0.123717893831	0.000196318498344	BZIP transcriptional regulator	
KID67577.1	4755.06063745	19.0325435784	26	80	2.582264516	0.169142698646	0.0297315370908	Glucose-repressible protein Grg1	GRG-1
KID67577.1	2922.25543188	9.0601369551	13	48	1.80889112356	0.0943176812175	2.89878920002e-05	Glucose-repressible gene protein	GRG-1
KID67577.1	1553.90361817	5.64927549369	8	66	1.21156144727	0.0	0.0	Glucose-repressible protein	GRG-1
KID67578.1	1672.63360511	54.6579600978	80	3455	1.41663217448	0.297112643786	0.00545156149614	BSD domain-containing	
KID67579.1	2916.02476352	28.378048436	40	568	1.80014350877	0.0823775199566	0.00367588923482	Pre-rRNA-processing protein TSR2	
KID67580.1	137.944138864	26.1819724376	39	246774	0.656604069687	0.0215592589825	3.44033261809e-07	Alpha beta hydrolase fold-3	
KID67581.1	4132.52761385	23.8124295631	31	220	2.25673558975	0.0258606895716	0.000918936637114	MRPL27-mitochondrial ribosomal protein, large subunit	
KID67582.1	80.3974192464	7.35796599554	11	204613	0.624942825071	0.00525251829662	1.13377025117e-06	Trafficking protein particle complex subunit 11	
KID67583.1	127.069863726	67.0316729019	95	708022	0.69416465872	0.100633770097	4.0753903274e-05	MFS general substrate transporter	
KID67584.1	2104.64809607	10.391054974	15	404	1.82931610582	0.749899883865	0.000496447094094	Nucleic acid-ob-fold	
KID67585.1	184.836423619	60.5946063122	94	331056	0.756618175164	0.174866168959	0.000226808391523	Prolyl aminopeptidase	
KID67586.1	958.631793366	19.5434083216	33	4345	0.995564631256	0.0417143394874	0.000165699069367	Stem cell self-renewal protein Piwi	
KID67587.1	1754.41276017	67.9328160683	98	3855	1.36975540043	0.147128637469	0.000605925324711	Riboflavin kinase / FAD synthetase	FMN1
KID67588.1	333.451608538	64.2095032784	92	99957	0.734809555407	0.021562409418	4.17500325225e-05	Transcription activator of gluconeogenesis	
KID67589.1	1086.20350351	0.758694511439	1	16	1.06367858443	0.0739569387142	2.7538022257e-07	Putative drug/proton antiporter	
KID67589.1	207.708288171	3.5317076831	5	9480	0.712686652205	0.074723228901	1.28094250571e-06	Major facilitator superfamily domain, general substrate transporter	
KID67589.1	9.24921714544	0.737904173096	1	204317	0.595341830027	0.00309838321465	3.25445380113e-09	MFS domain-containing protein	
KID67590.1	483.231847549	68.3283566045	99	51227	0.845659734486	0.117667295592	0.000166440117789	Beta-glucosidase	
KID67591.1	351.878075524	44.5811003613	61	59600	0.763677245809	0.0621245005687	1.51488214303e-06	2-oxoisovalerate dehydrogenase beta subunit mitochondrial	
KID67592.1	2254.9856585	72.0045040894	100	2383	1.64879745721	0.29585473625	9.17986524781e-06	F-actin-capping protein subunit alpha	
KID67593.1	769.043843904	46.3905536321	66	13482	0.967698374964	0.132222221496	0.000153000483191	Microsomal cytochrome b5	
KID67594.1	2686.89234318	68.7952214657	95	1593	1.70488895286	0.0757019853234	0.00049816828024	Transcription initiation factor IIE subunit beta	
KID67595.1	1291.49247856	2.27188720896	4	13	1.11841927127	0.022306173682	3.89851703813e-07	Related to dithiol-disulfide isomerase involved in polyketide biosynthesis	
KID67595.1	804.655478746	31.9363781876	55	6617	1.09904292525	0.353154933096	0.000430960605203	DSBA domain-containing protein (Fragment)	
KID67595.1	461.416874024	11.6703350123	17	2687	0.878227303074	0.195585623332	8.65491029543e-06	DSBA-like thioredoxin domain	
KID67596.1	514.567465045	20.0107689173	28	12745	0.804821269951	0.016970261594	2.26442551651e-06	Endothelial zinc finger protein induced by tumor necrosis factor alpha	ZKSCAN3
KID67597.1	708.353528001	24.3630432264	36	8646	0.882322489295	0.0169417101905	9.85846931155e-05	LSB5-possible role in the regulation of actin cytoskeletal organization	
KID67598.1	1267.51764879	45.4606489457	66	4959	1.13200386016	0.0659771829603	0.00144468361297	Metal ion transporter metal ion transporter	
KID67599.1	3296.08584306	64.1876337416	94	1045	1.91190177948	0.00654233987285	1.06012006503e-07	Phosphatidyl-N-methylethanolamine N-methyltransferase	
KID67600.1	4522.68800028	3.42423576609	5	29	2.40769238674	0.0162575550931	3.41213774847e-05	Transcriptional regulatory protein rxt2	RTX2
KID67601.1	162.268105507	6.46005450502	9	40450	0.658512429826	0.00680223819786	6.88920867767e-08	Beta-N-acetylglucosaminidase	
KID67602.1	867.666005647	8.19244811627	11	203	0.976015018157	0.0734877698953	4.89270314669e-06	Carbohydrate esterase family 9	
KID67602.1	369.068318793	37.1277645114	50	23032	0.84910642222	0.210336388141	4.04494216027e-05	N-acetyl-glucosamine-6-phosphate deacetylase	
KID67602.1	350.150401187	0.733778849474	1	2	0.73542233999	0.0100982658075	0.000504931850838	Putative N-acetylglucosamine-6-phosphate deacetylas e	
KID67602.1	347.480543905	0.728183913963	1	9	0.728992217562	0.0	0.0	Putative N-acetylglucosamine-6-phosphate deacetylase-like protein	
KID67602.1	182.955838996	25.4199298692	35	43884	0.663182335598	0.0	0.0	Amidohydro-rel domain-containing protein (Fragment)	
KID67603.1	937.02782495	60.1802911382	87	11973	1.02407100781	0.111750762323	0.0015986899123	Acid phosphatase	
KID67604.1	934.574576196	8.70938303703	12	1640	1.13573710246	0.324279884768	0.00194665263493	SRR1 domain-containing protein (Fragment)	
KID67605.1	1768.79394989	62.6428998695	83	2893	1.5047383483	0.390981245511	3.54110580154e-05	Glucosamine-6-phosphate isomerase	GNPDA1
KID67605.1	86.2649319483	7.58183456856	11	17772	0.656520390204	0.0604044855842	2.00322995766e-06	Glucosamine-6-phosphate deaminase	GNPDA1
KID67606.1	833.81728396	67.6794844773	100	17357	1.18186997738	0.487430626711	0.00024158216772	Phosphotransferase	
KID67607.1	699.599209441	25.0043541241	35	8635	0.884586977704	0.0278209804918	0.000108713337699	BRCT-containing protein 1	
KID67608.1	1541.60289895	29.5020189786	42	2133	1.23151000186	0.0469172592238	0.000134744509949	Vacuolar-sorting-associated	
KID67609.1	472.53980283	41.2835860765	59	24709	0.878323164408	0.187370400353	4.65544536914e-05	Nitrite reductase subunit	
KID67609.1	151.952856489	11.3928459957	17	18181	0.675581582978	0.0467926096953	1.78621809139e-05	Rieske domain-containing protein (Fragment)	
KID67610.1	515.819456001	65.006244337	98	44420	0.842440419718	0.0870007030402	0.000113235311347	Helix-loop-helix DNA-binding domain-containing	
KID67611.1	5979.02482224	2.03904909851	3	9	3.00918093454	0.052020321361	1.17662169745e-05	Rna polymerase ii transcription initiation nucleotide excision repair factor tfiih	
KID67612.1	1680.92110202	42.1639683073	61	2608	1.31188270482	0.0934156794058	0.00019769645462	Dna helicase ii atp-dependent dna helicase	
KID67614.1	1609.92423068	66.5331226995	94	4386	1.36537143112	0.247858690259	0.00183165062459	Neutral ceramidase	NCER2
KID67615.1	357.1693396	23.2915120503	34	32129	0.753107097229	0.0381871012198	9.88714215783e-06	37s ribosomal protein mitochondrial	
KID67616.1	260.249297186	32.0136750138	47	83641	0.737019557894	0.0809788993705	5.11176490453e-05	Universal stress	
KID67617.1	6.79568305265e-15	0.81259978141	1	3	0.591255408403	0.00236869507673	6.06266526872e-10	Alpha-N-acetylglucosaminidase (Glycoside hydrolase family 89) domain protein	
KID67618.1	1798.07895171	73.6048072947	99	3708	1.31301186913	0.00713261427505	1.4384654465e-07	Polyadenylate-binding protein, cytoplasmic and nuclear	
KID67619.1	685.454783596	65.9986838342	98	25177	0.929886729138	0.123956478761	0.000394097817443	IQ and HECT domain	
KID67620.1	1416.02063309	22.0262128175	32	1922	1.17169606285	0.0288372323084	0.000203824708267	Six-hairpin glycosidase	
KID67621.1	710.979572678	68.6470481005	94	22527	0.906092793158	0.0598128107662	8.71904225899e-06	Electron transfer flavoprotein-ubiquinone oxidoreductase	
KID67622.1	127.438402912	57.938115285	73	542737	0.663440252276	0.0423864869933	2.65024317272e-06	Transcription factor TFIID	
KID67623.1	304.437779008	64.8205714945	96	125107	0.774361841038	0.118080180171	0.000211697223842	FAD dependent oxidoreductase	
KID67624.1	1467.08449894	57.4867435828	85	4766	1.23870193299	0.116588275802	0.00381736218705	Coatamer subunit	U2SURP
KID67625.1	2717.95405719	42.3398288891	74	1204	1.68861908509	0.0215760389526	0.000108078380848	Copper-sensing transcription factor	
KID67626.1	288.116455215	8.31490533178	13	18962	0.714272704863	0.0170247868554	0.00014928718989	RNA helicase	
KID67627.1	3858.01845023	60.0275114948	86	637	2.2200795317	0.163631529376	0.00737205205005	Protein N-terminal and lysine N-methyltransferase EFM7	EFM7
KID67627.1	780.623760816	3.29920217481	5	47	0.907957525171	0.0107444145328	0.000674057123033	Nicotinamide N-methyltransferase Nnt1	EFM7
KID67627.1	145.357737813	2.41152502437	3	724	0.654407725369	0.011820053692	8.93623975928e-08	Phytanoyl-CoA dioxygenase (Fragment)	EFM7
KID67628.1	506.687467221	26.9455482386	37	17411	0.825007964129	0.061005003721	1.62634191503e-05	Nicotinamide n-methyltransferase	
KID67629.1	276.609757478	2.17170847111	4	6336	0.703422258279	0.00524206114487	3.14405960093e-06	Transcription factor	
KID67630.1	550.009034337	71.7104862784	97	38848	0.84898491013	0.0735352253378	0.000381348318851	Enoyl-acyl-carrier protein reductase i	
KID67631.1	102.983063464	0.690486133633	1	218	0.783665651786	0.287683789026	9.10819520011e-07	WD40 repeat-like-containing domain protein	
KID67631.1	136.968452594	4.54171457905	6	5329	0.771412356781	0.238915045152	9.06213261929e-08	F-box domain containing protein (Fragment)	
KID67631.1	251.937030019	34.4709116697	59	90709	0.690774812008	0.0	0.0	F-box domain-containing protein	
KID67632.1	2188.70972561	62.5462982517	98	2461	1.50135479935	0.067679508423	3.84819429047e-05	Mediator of RNA polymerase II transcription subunit 13	
KID67633.1	1251.01910879	23.6694705575	32	2478	1.10566434138	0.0287512499568	0.000926769299351	Ribosome biogenesis protein ENP2	
KID67636.1	204.956275902	55.4954613915	93	265140	0.882545174824	0.397280552229	0.000198589105299	Serine-type carboxypeptidase	
KID67637.1	1163.17004487	51.3310998538	70	6263	1.09548949675	0.0758844062161	0.000137175502097	Aminotransferase class I and II	
KID67638.1	933.079006629	74.9963640914	97	13509	1.00056220208	0.0704315726564	9.32958715011e-05	Proteasome regulatory particle subunit	
KID67639.1	2937.83923279	74.463292896	100	1404	1.85004775681	0.16020243067	0.000238771758334	mRNA cap guanine-N7 methyltransferase	
KID67640.1	2299.99638675	76.4525200527	100	2292	1.59877905046	0.167506550338	0.000101203906687	Mitochondrial Rho GTPase	
KID67641.1	2671.33448955	16.2697817063	23	196	1.72236340512	0.120397561371	0.000945088714552	Regulatory protein involved in catabolite repression	CREC
KID67641.1	1527.90718091	11.1819348981	15	283	1.23404594097	0.0620361352061	0.000195847299916	Probable WD40 repeat protein CreC	CREC
KID67641.1	241.685259364	4.27644895274	6	1654	0.699102200551	0.0234492077848	8.33967059317e-07	WD domain-containing protein (Fragment)	CREC
KID67642.1	2438.81713158	33.7052480138	47	956	1.58436040797	0.035532984349	5.36815765292e-05	HECT-type ubiquitin ligase-interacting protein creD	
KID67643.1	570.50737861	55.9937464128	81	30111	0.909330029447	0.171924202064	0.000362545438261	Ph domain-containing	SLM1
KID67644.1	360.997471081	2.33219067406	3	2785	1.26400080558	0.999208923345	0.00105438859305	Clr5 domain-containing protein (Fragment)	
KID67645.1	488.526815093	34.7982319107	49	24817	0.869140426509	0.15797920546	3.60788780008e-05	Formamidopyrimidine-DNA glycosylase	FPG1
KID67646.1	427.345398222	19.1492952192	30	19581	0.766357901048	0.0102136330773	0.000325811406597	Cellulose signaling associated protein ENVOY	
KID67647.1	1496.70519668	6.52817655509	10	88	1.20691424959	0.0343908920661	0.000249906210345	Chromosomal organization and DNA repair protein Mms21	
KID67647.1	926.95530228	23.3699479509	38	2940	0.960782120912	0.0	0.0	SP-RING-type domain-containing protein (Fragment)	
KID67647.1	215.170152717	6.50265387773	9	4223	0.743646039684	0.127505533027	2.30463958388e-06	Zinc finger, ring fyve phd-type	
KID67647.1	335.958662311	1.95730904049	3	157	0.735274538382	0.02054722399	5.22371261825e-05	E3 SUMO-protein ligase nse2	
KID67648.1	751.182947579	64.8060051115	98	20957	1.11328110262	0.420383946618	0.00022159380923	Serine carboxypeptidase	
KID67649.1	2666.88147405	64.7779241561	95	1530	1.74125475023	0.159436745699	3.42696893678e-05	Ubiquinone biosynthesis O-methyltransferase, mitochondrial	COQ3
KID67649.1	855.763794976	3.14387425657	4	35	0.940437655467	0.0153348871818	0.000232363493054	Hexaprenyldihydroxybenzoate methyltransferase	COQ3
KID67650.1	752.746850302	65.8663360548	93	19844	1.15188510257	0.492049298552	1.17108033507e-05	3,4-dihydroxy-2-butanone 4-phosphate synthase	
KID67651.1	5992.28454012	6.00815677191	8	14	3.10073889616	0.214764297934	1.10133035406e-07	Ataxin-10 domain protein (Fragment)	
KID67651.1	1925.43245306	3.42247137204	5	44	1.39277479483	0.061505686234	0.000189995316993	Essential cytoplasmic	
KID67651.1	959.038384313	0.812683094585	1	4	1.03410763496	0.114132299011	0.000108138120346	Spinocerebellar ataxia type 10 domain protein	
KID67651.1	70.5694924382	0.567713217251	1	901	0.62469499609	0.0122021285912	3.54807725933e-06	Stress response protein NST1	
KID67652.1	1318.98252127	72.7634074364	97	6759	1.37601042626	0.487568521056	0.000305079491295	S-methyl-5'-thioadenosine phosphorylase	
KID67653.1	2743.72272637	13.5753465237	21	332	1.69829546405	0.0203507825554	0.00102293722154	Ergot alkaloid biosynthetic protein B	
KID67654.1	615.71408448	1.40105857711	2	637	0.942275956154	0.199981706759	8.88966457654e-07	Fungal specific transcription factor domain protein	
KID67656.1	301.831153567	68.1634073009	96	127373	0.77857621146	0.127998455237	0.000228437859531	FAD dependent oxidoreductase	
KID67657.1	584.000301902	71.6688088019	98	34805	0.860081177058	0.0688313240341	2.27279749703e-05	Sulfite reductase nadph flavoprotein alpha-component	
KID67658.1	544.991040915	32.6372573978	47	19080	0.821825321909	0.0260894866451	7.38810738329e-05	Copper resistance-associated P-type ATPase	
KID67659.1	805.040768484	55.0861605737	79	14751	1.06647760821	0.291413196568	0.000615331787554	Cyclin pclA	
KID67661.1	198.894792492	71.2519146338	95	290388	0.731079751109	0.116078761288	4.53148902539e-06	Cyclin-dependent kinase catalytic subunit	
KID67662.1	1916.07673432	11.8037918668	16	526	1.36499723206	0.0161631763506	2.7433241965e-06	Ribosomal s5 domain 2-type fold	
KID67663.1	174.330380211	22.1041568006	32	126655	0.676164062081	0.0310035594611	1.17411647191e-06	S-adenosyl-L-methionine-dependent methyltransferase	
KID67664.1	1615.09309653	6.34818985865	9	415	1.25988333779	0.0449916955784	2.50262830782e-05	Mucin	
KID67665.1	897.503162386	28.5335801443	42	5874	1.05855758589	0.206702045541	0.000211840100789	Phenazine biosynthesis protein phzF	
KID67665.1	107.640667525	0.648625634514	1	211	0.634616688571	0.00294419085759	2.03412384799e-08	Diaminopimelate epimerase-like protein	
